code,name,price,pct_change,turnover,amount,pe,market_cap,score
600686,金龙汽车,12.3,-2.458,1.66214,146851408,18.923,881968,25.95028
301151,冠龙节能,19.33,-0.155,3.19901,104658655,53.889,326685,25.93302
603888,新华网,17.99,-4.915,2.75907,337410753,36.872,1213854,25.773139999999998
600761,安徽合力,16.02,-2.198,1.18295,169364504,11.693,1426890,25.771900000000002
300181,佐力药业,13.08,-2.315,1.35681,107378920,14.217,917415,25.76862
002941,新疆交建,10.7,-2.283,1.2933,100876956,15.286,780834,25.7376
600171,上海贝岭,26.23,-0.794,1.53881,285570422,79.485,1859506,25.695619999999998
002139,拓邦股份,9.51,-4.614,2.20666,226702162,31.7,1185740,25.57132
300129,泰胜风能,9.09,-1.196,2.07633,135703976,39.608,1007948,25.56466
002315,焦点科技,24.1,-3.252,2.57445,164289272,15.182,993900,25.3929
001208,华菱线缆,15.66,1.032,3.60737,177818453,78.3,999657,25.31074
300996,普联软件,10.76,-0.186,2.93366,105022203,40.913,425869,25.30932
300221,银禧科技,16.12,-4.897,19.9715,1488108552,66.749,763693,25.308999999999997
600785,新华百货,14.95,-0.598,3.54228,118190236,45.303,337319,25.29056
300100,双林股份,28.65,-4.436,1.76807,281799778,32.191,1638731,25.22814
605167,利柏特,14.13,-0.981,1.56887,102407507,28.837,650461,25.19474
600416,湘电股份,9.55,-2.65,1.50479,212349512,59.688,1409372,25.05958
002392,北京利尔,7.41,-0.936,1.35514,116032458,21.794,882154,24.902279999999998
600763,通策医疗,33.53,-0.711,1.01126,151873619,29.938,1499760,24.88952
600702,舍得酒业,37.88,-2.922,1.78248,224883549,55.681,1260491,24.79896
002772,众兴菌业,12.74,-3.412,2.48727,117826090,14.262,477422,24.73854
603698,航天工程,30.24,-1.466,2.06185,333047550,75.6,1620834,24.7257
603020,爱普股份,11.85,-1.003,3.86519,171513406,51.321,445131,24.72138
000949,新乡化纤,6.37,-3.191,2.12435,224666076,53.305,1055445,24.6757
600839,四川长虹,6.67,-4.441,1.49679,465986388,31.139,3079035,24.67058
603050,科林电气,19.26,-1.028,1.37591,107678280,30.094,776793,24.66782
000151,中成股份,12.67,-4.377,3.89599,154024963,11.841,444598,24.66098
000875,电投绿能,5.91,-2.796,1.46571,295149155,42.214,2143717,24.54342
600395,盘江股份,5.53,-1.073,1.37923,164376429,36.144,1187084,24.53946
002987,京北方,11.41,-4.837,2.02502,234470290,30.026,1187726,24.53904
002891,中宠股份,27.25,-1.197,1.54953,136254169,22.18,877171,24.50806
300335,迪森股份,5.28,-2.762,6.39073,132803967,58.667,251863,24.49546
603599,广信股份,10.43,-2.705,1.28403,122255832,14.486,949411,24.45306
603127,昭衍新药,31.39,-1.63,2.17107,433123461,78.475,2352204,24.45214
300611,美力科技,26.5,-1.997,2.70696,106345713,38.406,559348,24.422919999999998
601311,骆驼股份,7.88,-2.596,1.09581,101713932,11.099,924439,24.40362
300531,优博讯,15.01,-0.989,3.6598,169575497,58.359,481940,24.352600000000002
300845,捷安高科,14.53,-1.156,6.39064,136889613,72.65,298797,24.31328
301160,翔楼新材,42.21,-2.63,3.60033,169097520,23.45,695013,24.31066
605196,华通线缆,34.49,-1.738,2.25034,391624411,61.589,1762343,24.28668
300952,恒辉安防,19.93,-3.44,4.75602,142526000,31.141,481552,24.19204
603507,振江股份,35.85,-0.472,2.80384,182428846,58.77,660720,24.191679999999998
002233,塔牌集团,7.49,-2.727,1.17711,103405810,13.87,879439,24.17322
600916,中国黄金,7.47,0.538,1.27829,160016393,46.688,1254960,24.17058
300294,博雅生物,16.79,1.881,1.74559,147413770,76.318,846634,24.13418
002787,华源控股,26.1,-3.867,5.3555,352845901,76.765,867561,24.11
601566,九牧王,9.89,-3.418,2.10794,118860291,19.392,568316,23.96188
300772,运达股份,12.38,-1.59,1.81781,156437770,28.136,974117,23.86562
002605,姚记科技,18.13,-3.461,2.11101,129917576,16.159,757024,23.83902
300445,康斯特,22.78,-1.043,3.43553,109810141,46.49,483916,23.742060000000002
600529,山东药玻,18.05,-3.269,1.64488,198589254,17.356,1197823,23.48276
605299,舒华体育,15.22,-4.156,5.46336,337162801,69.182,620457,23.45872
300286,安科瑞,27.2,-2.649,3.20062,181443997,31.628,682134,23.45424
603297,永新光学,117.96,0.246,1.33289,174279604,59.576,1308609,23.403779999999998
603790,雅运股份,26.14,0.966,2.75142,138797679,68.789,500215,23.40084
002017,东信和平,15.69,-0.064,1.77034,160165174,55.816,910698,23.34868
605228,神通科技,13.48,-0.074,1.75082,111784206,43.484,645901,23.27964
002258,利尔化学,12.94,-1.672,1.64378,169964660,21.635,1035766,23.27156
301216,万凯新材,24.61,1.905,1.2266,164566895,76.906,1427869,23.1682
603686,福龙马,14.04,-2.16,2.27486,132807269,37.946,583264,23.06972
002052,同洲电子,8.83,-2.215,2.3103,142339440,36.792,664404,22.9756
002984,森麒麟,14.02,-3.11,1.14378,115361724,12.862,1452874,22.95756
600379,宝光股份,12.04,0.333,3.42293,134116811,77.477,397563,22.84486
000035,中国天楹,5.0,0.0,1.41987,163782782,41.667,1194016,22.83974
301155,海力风电,46.21,-2.408,2.52663,146239052,28.881,1004566,22.829259999999998
605128,上海沿浦,24.25,-1.822,1.64376,125648335,26.648,761418,22.82152
920060,万源通,29.33,-3.583,4.28525,120647515,35.76,445947,22.8215
300680,隆盛科技,31.51,-2.807,3.11365,171608534,29.859,712887,22.8063
301529,福赛科技,107.45,-3.753,4.51955,311382269,67.579,1272464,22.780099999999997
601177,杭齿前进,13.22,-2.147,2.10839,111455927,20.901,538997,22.77578
300473,德尔股份,30.77,-3.209,3.59509,167222195,33.446,531282,22.56318
301498,乖宝宠物,40.4,-1.823,1.4912,108120809,24.048,1617910,22.5134
002893,京能热力,9.89,-2.562,5.09828,102827477,41.208,260740,22.510559999999998
002033,丽江股份,8.3,-2.924,3.12802,143532277,21.364,456077,22.48404
601882,海天精工,19.97,-1.577,1.01546,105576052,24.354,1042434,22.29992
002324,普利特,11.7,-2.174,1.89852,172562171,34.936,1301433,22.27504
600637,东方明珠,8.44,-3.432,1.27177,363406986,45.944,2837443,22.24754
300957,贝泰妮,32.94,-1.76,1.24124,172874793,27.45,1395338,22.20248
002065,东华软件,6.89,-3.636,1.51273,304155323,46.273,2208577,22.117459999999998
301606,绿联科技,60.38,-2.012,1.56443,156430691,35.555,2505225,22.09286
300725,药石科技,31.25,-2.252,1.91997,121866939,35.511,730648,22.08394
300443,金雷股份,21.78,-2.244,1.89909,100496140,22.067,697253,22.06618
002700,万憬能源,8.42,-4.535,7.81746,143183945,42.1,348275,22.029919999999997
600032,XD浙江新,8.56,-3.604,1.41102,291199646,40.684,2058402,22.010039999999996
600389,江山股份,22.17,-3.901,1.84505,177680320,17.879,954751,21.9871
301617,博苑新材,53.49,-2.657,4.9608,182640991,41.465,929292,21.9506
301382,蜂助手,36.37,-3.246,3.32363,286157399,66.612,1038705,21.90926
603529,爱玛科技,20.02,-3.378,1.00681,171413677,8.483,1737522,21.87962
603916,苏博特,13.39,-1.181,2.69034,152263788,46.172,570813,21.83768
300890,翔丰华,32.65,-0.639,4.37427,155905600,71.758,390429,21.83154
920077,吉林碳谷,16.32,-1.031,2.45825,122484421,53.578,959097,21.8235
300226,上海钢联,20.09,-2.286,1.83997,113135815,29.985,640311,21.821939999999998
301179,泽宇智能,19.9,-0.946,2.31308,108698312,53.784,804771,21.788159999999998
600313,农发种业,5.8,1.045,1.79936,112464079,72.5,673597,21.733719999999998
300917,特发服务,26.11,-2.865,2.58885,114272798,35.621,441259,21.5827
300133,华策影视,7.04,-3.825,4.00177,474994257,70.4,1329343,21.52854
002967,广电计量,17.22,-1.992,1.22721,116112017,22.658,1097396,21.47842
600864,哈投股份,5.04,-1.946,1.14127,120388666,29.647,1048608,21.44454
002537,海联金汇,5.77,-2.203,1.52258,102430069,20.607,677408,21.43616
300192,科德教育,16.18,-1.04,2.22215,115657168,43.055,532554,21.3243
601890,亚星锚链,8.39,-2.328,1.60699,129313079,25.347,804937,21.229979999999998
600872,中炬高新,17.52,-2.013,1.13045,152954357,25.018,1363948,21.221899999999998
300939,秋田微,53.41,-3.418,3.22231,207631602,79.716,640920,21.19062
600100,同方股份,6.9,-3.766,1.16742,271843260,46.716,2311705,21.036839999999998
002458,益生股份,8.0,-0.621,1.42164,109696244,53.333,1144954,20.98028
603335,迪生力,7.32,-2.008,5.94186,186483807,66.545,313402,20.85972
002866,传艺科技,17.24,-2.434,4.066,127212958,57.467,499136,20.83
600721,百花医药,7.87,-1.87,5.70458,171972538,74.315,302639,20.79916
605060,联德股份,46.73,-0.786,1.57021,176900806,49.189,1124286,20.782420000000002
002276,万马股份,10.65,-2.651,1.78001,192070138,30.896,1076795,20.60702
002985,北摩高科,27.26,-0.62,1.22401,110052315,45.433,904633,20.58802
605288,凯迪股份,66.44,0.302,2.34037,151895416,76.368,657372,20.58674
600116,三峡水利,6.19,-2.52,1.56361,186044201,26.913,1183616,20.56722
605222,起帆电缆,24.05,-4.978,2.73037,273855408,58.659,993033,20.52674
600133,东湖高新,7.78,-2.628,1.60787,134132146,30.039,829535,20.33174
002830,名雕股份,15.24,-4.571,12.9823,189586692,46.182,283306,20.322400000000002
605162,新中港,9.52,-4.514,4.42911,187174567,30.71,421590,20.316219999999998
300867,圣元环保,18.95,-4.196,3.93326,143773607,20.744,514949,20.27852
000049,德赛电池,22.41,-2.861,1.92829,167113273,29.491,861975,20.27358
300127,银河磁体,27.52,-1.468,2.28896,146223761,50.036,889299,20.17392
002062,宏润建设,7.86,-2.481,1.28396,112904375,34.174,972495,20.12492
300969,恒帅股份,100.3,-4.166,3.7778,300553021,67.315,1646122,20.0576
002632,道明光学,9.69,-3.003,1.95397,108993389,27.686,605237,19.89894
603040,新坐标,85.71,-1.085,1.54042,178461239,43.07,1169563,19.82584
603166,福达股份,12.95,-2.851,1.6778,138975061,25.9,836118,19.802599999999998
300727,润禾材料,31.56,-1.56,2.13993,109092500,46.412,568510,19.59986
301020,密封科技,23.46,-4.557,4.1079,140691692,39.1,343454,19.5448
603360,百傲化学,19.4,-3.048,1.79889,248171425,64.667,1370074,19.453780000000002
603072,天和磁材,35.9,-1.752,2.21828,100722964,58.852,948765,19.18056
605319,无锡振华,25.64,-4.684,1.58088,142949810,19.134,897650,19.10976
002670,国盛证券,11.16,-3.209,1.86019,338561909,79.093,2159554,19.09338
002590,万安科技,10.83,-3.562,2.37114,127704769,26.415,562134,19.05628
300999,金龙鱼,24.87,-1.113,1.1623,157813194,42.879,13483498,18.985599999999998
603416,信捷电气,54.01,-3.554,2.31832,175603294,32.149,848706,18.97464
300144,宋城演艺,6.42,-2.727,1.07292,179868813,20.577,1685044,18.964840000000002
603610,麒盛科技,16.94,-2.081,2.57884,153326310,58.414,597968,18.91468
002301,齐心集团,7.4,-0.671,2.90841,151578841,67.273,533768,18.80382
603926,铁流股份,19.05,-2.408,2.98711,131666955,57.727,447135,18.75022
301622,英思特,54.65,-2.619,3.25956,116072231,48.363,633568,18.662119999999998
002096,易普力,8.96,-4.782,1.37873,153550292,14.0,1111435,18.411459999999998
603099,长白山,36.86,-4.458,3.33938,338656558,76.792,1003904,18.304759999999998
300363,博腾股份,13.81,-0.361,2.0155,137444670,76.722,750494,17.948
300703,创源股份,15.0,-4.215,5.28059,132036620,44.118,270588,17.91618
300066,三川智慧,5.68,-2.74,3.04517,174083815,41.581,590739,17.87034
002063,远光软件,5.2,-3.525,1.69452,156924168,33.037,996046,17.81404
000917,电广传媒,6.65,-3.902,2.23993,212456511,68.557,942675,17.77386
603583,捷昌驱动,23.84,-3.364,1.32082,120622295,22.923,919678,17.549640000000004
002300,太阳电缆,7.49,-0.531,2.0487,110824730,65.074,541028,17.5044
002870,香山股份,39.95,-2.513,2.50492,129402690,55.486,527642,17.47084
301050,雷电微力,33.61,-2.04,1.79283,126915713,50.164,832114,17.46566
002664,信质集团,17.4,-1.917,1.47575,103340137,52.727,710268,17.200499999999998
300259,新天科技,5.31,-4.152,2.22145,138710294,24.082,621165,16.9869
600054,黄山旅游,10.76,-4.27,2.3815,132883070,26.9,784812,16.953000000000003
300403,汉宇集团,10.07,-4.368,2.49659,110941928,25.715,607221,16.88918
600779,水井坊,28.5,-3.553,1.20955,168651375,34.022,1389384,16.7601
301225,恒勃股份,87.8,-2.833,5.09738,133850167,65.522,907676,16.69576
600222,太龙药业,7.61,-2.185,3.99527,172925765,70.138,436727,16.43554
300279,和晶科技,6.88,-3.235,3.05768,102211061,52.003,336500,16.41036
003033,征和工业,50.49,-4.592,2.45976,100780602,23.593,412756,16.143520000000002
603383,顶点软件,27.63,-4.986,2.96501,169704424,31.759,567462,15.97202
301658,首航新能,29.33,-2.526,4.14453,118701061,75.205,1209485,15.71106
605198,安德利,58.91,-4.04,1.33649,216233847,61.365,1968702,15.552979999999998
300629,新劲刚,20.18,-1.944,3.15859,138034890,63.063,507372,15.48518
002006,精工科技,14.8,-2.632,1.65131,126886761,40.873,769294,15.40662
301127,武汉天源,12.27,-4.736,2.09049,169963206,36.088,827090,14.972980000000002
300258,精锻科技,11.56,-3.667,2.82809,187621547,48.47,676315,14.655180000000001
920096,嘉晨智能,57.3,-3.535,18.5278,177289742,40.929,395370,14.395
600478,科力远,5.4,-1.099,1.28827,115896780,64.057,899392,14.27954
000159,国际实业,6.05,-2.733,3.54298,102572994,76.485,290815,13.88696
000567,海德股份,5.5,-4.679,1.42385,154785592,27.919,1075026,13.810699999999999
300563,神宇股份,26.44,-2.901,3.60411,120886548,64.488,481569,13.505220000000001
603125,常青科技,24.45,-1.53,1.47525,145703850,62.692,989825,13.3605
002243,力合科创,7.01,-3.709,2.23654,190437282,47.981,848634,13.34608
301076,新瀚新材,27.87,-2.518,2.78797,117777308,73.342,633612,13.02194
600645,中源协和,18.19,-1.782,1.59036,135087022,72.76,851199,12.83472
603915,国茂股份,15.31,-3.468,1.57851,159960484,42.528,1022528,12.75302
002373,千方科技,7.22,-3.476,1.49721,149956670,42.471,1140896,12.566419999999999
920002,万达轴承,63.34,-4.909,3.63207,103338470,45.899,403502,12.53714
001298,好上好,19.75,-2.228,1.96577,157835491,75.962,854215,12.247539999999999
301000,肇民科技,28.91,-4.049,2.17746,145761524,46.629,703151,12.207919999999998
603191,XD望变电,15.7,-2.242,1.9425,100923124,74.762,518044,12.158999999999999
000801,四川九洲,11.89,-2.22,1.61698,195782834,67.749,1208410,11.57396
600468,百利电气,5.63,-2.426,1.89558,116558615,68.742,612395,11.51316
000676,智度股份,5.47,-4.538,2.37599,164687588,48.407,689105,11.137979999999999
600770,综艺股份,5.72,-2.886,1.99735,148848880,68.176,743600,10.336699999999999
603637,镇海股份,17.29,-4.051,3.53825,147041333,61.75,412688,9.9235
603090,宏盛股份,57.64,-3.596,2.8056,162345910,70.293,576400,9.8232
300859,西域旅游,29.84,-4.328,3.76516,176010453,62.167,462520,9.546319999999998
300550,和仁科技,14.2,-3.859,2.94544,109414825,78.889,372835,9.313880000000001
300792,壹网壹创,28.83,-3.579,2.41807,148922618,64.067,683106,9.09914
603927,中科软,14.38,-4.515,1.19506,144087544,53.358,1195036,8.845120000000001
600155,华创云信,5.2,-2.804,1.06796,123988456,65.0,1151042,8.723920000000001
002627,三峡旅游,6.2,-4.762,2.63965,118117564,70.295,449253,5.993300000000001
000810,创维数字,10.04,-4.472,1.71166,192468444,63.706,1154796,5.00732
