code,name,price,pct_change,turnover,amount,pe,market_cap,score
601939,建设银行,10.17,-2.117,1.30345,1274793545,7.823,266047588,46.2559
002085,万丰奥威,13.39,-2.405,4.22732,1203121937,28.489,2843095,46.23964
603527,众源新材,14.9,2.617,15.8116,745073758,74.5,472287,46.2278
301608,博实结,53.35,4.403,3.9641,124206061,20.227,707395,46.1372
300031,宝通科技,26.96,-1.282,7.47925,718114968,54.41,1128941,46.1125
000400,许继电气,23.06,0.743,1.93151,451549503,19.998,2348943,46.09202
603501,豪威集团,88.2,-0.586,1.41421,1516996495,26.172,11125445,46.07042
000737,北方铜业,14.71,-2.324,4.02058,1132215908,35.446,2801838,46.06916
301599,理奇智能,49.79,2.639,13.461,363647314,66.387,2148936,45.995
002560,通达股份,8.43,0.238,5.09178,270851385,27.194,619834,45.89756
002534,西子洁能,21.0,2.389,1.86245,322744324,36.842,1755464,45.8919
600862,中航高科,19.24,0.628,2.001,530908406,26.0,2680226,45.885999999999996
300113,顺网科技,20.18,0.9,4.06755,415684565,32.548,1360463,45.8351
000792,盐湖股份,31.15,-2.747,1.98205,3285184085,19.448,16483248,45.7231
301500,飞南资源,28.31,-0.106,14.4865,585887231,55.196,1590886,45.709
301161,唯万密封,35.28,0.37,12.7253,348385912,48.329,423360,45.6594
920425,乐创技术,27.15,4.826,8.07038,130838323,60.333,192593,45.618759999999995
003033,征和工业,52.13,4.784,3.09993,128223823,24.36,426163,45.551860000000005
920100,三协电机,44.79,1.865,10.0343,122167812,44.347,462829,45.526399999999995
920096,嘉晨智能,58.25,7.433,17.2552,157743388,41.607,401925,45.4896
002255,海陆重工,9.8,-1.01,4.25788,267321833,19.522,814263,45.48576
600864,哈投股份,5.51,2.226,1.90367,216032091,32.412,1146394,45.48534
002475,立讯精密,67.26,-1.306,2.19099,10757497506,29.371,49050448,45.46398
603305,旭升集团,14.2,2.011,2.18998,357469977,37.368,1641106,45.41296
600352,浙江龙盛,11.68,-1.849,2.95448,1141273621,20.776,3799892,45.361959999999996
300487,蓝晓科技,55.72,2.089,2.03428,347666384,31.48,2836903,45.33556
002960,青鸟智控,9.15,1.217,3.33663,290361375,25.007,964167,45.32426
002906,华阳集团,26.27,0.574,1.7952,245634206,17.631,1378962,45.3124
000426,兴业银锡,40.01,-0.621,3.57199,2546757537,41.686,7104319,45.28098
301329,信音电子,26.07,2.962,14.333,220192547,72.417,443711,45.22
603613,国联股份,20.16,0.75,1.45513,209824047,11.016,1452604,45.16026
000823,超声电子,20.1,0.05,18.6141,2205372040,48.516,1194600,45.15
600887,伊利股份,24.8,-2.401,1.16003,1820681157,13.552,15686894,45.11706
301596,瑞迪智驱,58.73,2.675,6.0009,151720625,37.019,634469,45.026799999999994
601888,中国中免,58.4,-1.151,1.73199,1973691150,33.691,12134332,45.01098
301571,国科天成,71.5,2.774,5.8189,489695203,62.719,1282895,44.9598
001206,依依股份,17.62,0.399,6.8751,128607302,17.62,325783,44.947199999999995
000880,潍柴重机,25.46,0.912,6.08928,348304843,48.962,1180959,44.91456
002096,易普力,9.72,3.846,1.64267,196127205,15.188,1205708,44.82334
000811,冰轮环境,33.2,-1.92,5.2894,1738159501,58.246,3295027,44.818799999999996
002690,美亚光电,15.12,3.208,2.54121,165572308,18.55,1333930,44.70642
000425,徐工机械,9.19,-0.863,1.11632,924582814,16.123,10762602,44.643640000000005
605499,东鹏饮料,124.78,-2.713,1.38143,1170318492,14.696,9161339,44.62386
603867,新化股份,39.51,0.381,4.23518,362129149,28.63,859290,44.61336
300008,天海防务,6.77,0.894,3.44613,382534724,39.201,1169876,44.57426
002379,宏桥控股,16.82,-2.775,3.88176,749887411,12.27,21918341,44.43852
603886,元祖股份,13.49,2.664,5.712,181455541,23.259,323760,44.416
601689,拓普集团,60.73,-1.572,2.05095,2170925928,37.72,10553875,44.3859
002881,美格智能,42.01,3.143,4.97232,376377477,77.224,1268743,44.373639999999995
301656,联合动力,19.37,-2.073,7.7862,309019291,37.25,4658080,44.3534
002823,凯中精密,17.35,-0.573,5.5215,209869561,24.097,569720,44.324
603610,麒盛科技,18.14,4.253,3.25787,207134972,62.552,640327,44.27474
605058,澳弘电子,40.69,0.197,4.34077,251151561,38.028,581558,44.27254
601717,中创智领,17.95,0.56,1.28413,355554872,7.336,3204793,44.24826
600483,福能股份,11.65,0.431,1.44193,465871303,10.991,3238861,44.17686
000878,云南铜业,17.82,-2.249,2.96027,1065340557,30.943,4321678,44.17354
000062,深圳华强,31.21,0.289,4.13492,1348727455,70.515,3264283,44.13684
605060,联德股份,51.59,3.18,2.2762,279664573,54.305,1241214,44.0924
600188,兖矿能源,20.82,-1.233,1.37266,1691565926,24.818,20896726,44.04632
002517,恺英网络,14.73,-1.669,2.02659,567717758,16.551,3146981,44.04618
002983,芯瑞达,25.7,4.557,5.18135,167902635,45.893,573406,44.0337
601567,三星电气,15.35,0.392,1.42445,306176475,17.056,2156996,44.0249
301607,富特科技,38.04,-3.083,6.62801,386051649,19.608,890626,44.00702
000686,东北证券,8.12,0.495,1.25484,236519958,13.097,1900448,43.99468
002150,正泰电源,26.03,0.27,4.07146,381879994,33.372,939341,43.95292
000623,吉林敖东,17.88,0.619,1.04087,220813903,8.758,2138261,43.938739999999996
001378,德冠新材,20.61,0.39,8.85376,151358863,33.242,357241,43.87752
002091,江苏国泰,7.97,3.641,1.45867,184351447,10.089,1297295,43.84034
000758,中色股份,7.11,-1.524,4.1357,582931399,29.774,1415203,43.6994
001287,中电港,26.92,1.931,3.95039,806652447,71.979,2045651,43.693780000000004
600031,三一重工,18.65,-2.814,1.06475,1702413830,18.965,17148683,43.6875
600547,山东黄金,28.25,-1.431,1.47595,1517200903,30.053,13023051,43.6589
000682,东方电子,12.42,-0.08,1.94937,322493573,18.259,1665183,43.65874
603876,鼎胜新材,26.72,0.64,3.36242,835698409,47.714,2483002,43.64484
601677,明泰铝业,16.5,-3.169,4.07107,838113292,10.645,2051814,43.63514
001229,魅视科技,28.38,2.381,8.21486,169061928,41.13,407060,43.57272
301667,纳百川,83.05,4.518,18.4848,337726553,72.217,927416,43.554
603698,航天工程,31.14,1.898,3.92191,660549847,77.85,1669073,43.537819999999996
300481,濮阳惠成,18.82,0.266,16.1654,897567913,41.822,549272,43.4672
002392,北京利尔,8.09,1.125,2.52999,234858218,23.794,963107,43.434979999999996
601233,桐昆股份,22.84,-2.684,3.229,1791163268,26.558,5433639,43.406
600098,广州发展,6.96,0.433,1.01712,248511651,10.504,2440082,43.33324
920178,锐翔智能,119.66,2.774,19.1416,341265576,47.864,789015,43.322
601899,紫金矿业,30.29,-3.258,1.41867,8968397192,15.533,80543275,43.06334
603693,江苏新能,14.74,1.515,1.75235,229577586,25.86,1314035,43.0497
300967,晓鸣股份,18.59,2.199,8.21155,187273494,40.413,348701,43.0201
000537,绿发电力,8.72,1.278,2.07834,369910963,22.359,1792586,42.99068
001237,惠康科技,65.14,1.797,13.7513,308998439,,966361,42.8884
002637,赞宇科技,12.36,-1.12,5.58186,321818058,30.9,581416,42.80372
002555,三七互娱,17.83,-1.979,1.85555,527421484,13.508,3944420,42.774100000000004
600580,卧龙电驱,35.35,-0.618,2.28817,1265369591,48.873,5522085,42.72234
002947,恒铭达,89.4,-0.123,4.04174,718482162,42.981,2290511,42.71448
600143,金发科技,16.95,-0.294,1.7672,791915890,38.013,4531241,42.6524
002979,雷赛智能,52.95,3.036,4.2664,496986897,73.542,1667746,42.6408
603162,海通发展,9.95,-3.398,6.34565,264772511,19.51,1366346,42.497299999999996
300681,英搏尔,31.7,1.246,4.37852,321541047,44.648,970195,42.49504
300279,和晶科技,7.31,5.029,3.67104,128716192,55.253,357532,42.42908
603031,安孚科技,53.24,-1.133,5.41289,914716145,53.24,1990356,42.42678
605123,派克新材,97.97,1.702,3.63139,432694748,47.038,1187111,42.36878
300634,彩讯股份,21.85,0.46,2.95618,278078120,33.615,985896,42.29236
600060,海信视像,26.46,-2.326,2.12218,727039067,14.015,3452957,42.26636
300930,屹通新材,35.19,3.683,8.0915,131538748,62.839,351900,42.232
000543,皖能电力,8.63,-0.576,1.97009,388196411,9.084,1956303,42.212180000000004
300708,聚灿光电,8.36,0.12,3.40445,202639031,29.857,784933,42.1689
605066,天正电气,6.94,2.967,4.07527,141910102,38.556,348689,42.05154
600570,恒生电子,22.58,-0.265,1.40829,602175237,34.738,4275857,42.02158
001286,陕西能源,12.07,-0.413,1.60369,261508383,15.088,4526250,41.968379999999996
301557,常友科技,88.74,2.495,7.19466,157269459,42.459,550463,41.87432
600109,国金证券,8.78,-0.227,1.25527,408184856,14.207,3253310,41.82954
002648,卫星化学,22.33,-4.04,1.96811,1495605454,14.133,7522186,41.81622
003013,地铁设计,16.24,2.655,1.90843,123077242,14.122,748271,41.78186
002961,瑞达期货,21.09,-1.724,3.45116,349559127,17.146,1005853,41.73032
002832,比音勒芬,21.58,-0.553,4.10459,347816886,22.479,1231586,41.55018
603019,中科曙光,84.47,-1.147,2.48391,3073132875,56.691,12358939,41.52682
300115,长盈精密,30.92,0.52,2.44947,1030836697,70.273,4209238,41.45894
002497,雅化集团,22.89,-0.522,3.9827,964580065,41.385,2638216,41.3994
603893,瑞芯微,172.05,0.755,2.0496,1496200653,69.375,7243212,41.3642
300925,法本信息,18.46,1.989,5.188,328660222,73.84,791397,41.343
603380,易德龙,37.81,3.902,2.28894,136973903,27.399,606628,41.283879999999996
300200,高盟新材,9.71,3.188,3.35305,136291165,38.84,418475,41.2701
601108,财通证券,7.92,-0.377,1.17481,431333050,13.895,3677861,41.21862
300772,运达股份,12.78,0.314,2.6292,232758565,29.045,1005591,41.2004
002050,三花智控,45.12,-1.377,2.60792,4350049780,43.806,18986559,41.08484
603605,珀莱雅,66.27,-0.481,1.24548,323324839,17.394,2624133,41.04796
603888,新华网,18.73,0.807,1.80764,227613943,38.389,1263785,41.03628
920078,族兴新材,29.9,3.64,18.2965,113316694,35.595,358800,40.92
002396,星网锐捷,18.86,-0.053,3.02604,431140274,26.718,1434406,40.89308
600980,北矿科技,21.65,3.341,2.92397,119174421,32.898,418416,40.870940000000004
600163,中闽能源,6.01,0.502,2.16166,247626179,22.259,1143701,40.829319999999996
001337,四川黄金,43.28,-1.681,2.91275,528443580,38.991,1817760,40.7825
301622,英思特,60.13,3.869,4.5203,173275181,53.212,697098,40.6476
002328,新朋股份,8.1,0.372,4.76172,219387326,45.0,625134,40.63944
600312,平高电气,19.26,0.627,1.86724,486481526,23.337,2613430,40.61548
603606,东方电缆,40.82,-1.186,2.08219,705659525,22.065,3366868,40.60638
600895,张江高科,33.3,-1.275,2.21407,1152609981,53.71,5157136,40.603139999999996
002353,杰瑞股份,152.51,-1.524,2.5748,2753552557,57.769,15614825,40.577600000000004
603004,鼎龙科技,21.29,-0.421,8.42026,104000406,33.794,501422,40.57752
300775,三角防务,23.06,-0.26,3.14097,385252054,32.479,1262653,40.50194
300300,海峡创新,8.89,-0.112,5.39182,317835194,42.333,592827,40.44764
300836,佰奥智能,75.86,5.802,4.00374,187819467,70.001,703113,40.41348
601311,骆驼股份,8.43,2.43,1.5114,147927803,11.873,988962,40.3128
002568,百润股份,19.49,0.0,2.65605,389150102,31.435,2030125,40.3121
603072,天和磁材,38.84,1.199,5.84045,286408749,63.672,1026464,40.2779
300496,中科创达,61.97,0.994,3.64433,829978683,63.286,2861261,40.27066
000035,中国天楹,5.11,2.2,1.76498,206899342,42.583,1220285,40.12996
002756,永兴材料,62.85,-3.899,5.89277,1443081481,50.28,3388253,40.08854
601117,中国化学,7.47,-2.608,1.44388,660843322,7.047,4561680,40.06376
002416,爱施德,11.06,0.272,2.12144,286571211,36.61,1370646,40.05888
300880,迦南智能,24.97,1.298,5.55414,269057973,60.431,487258,40.00228
002928,华夏航空,7.17,-1.646,2.46158,227684697,14.591,916499,39.98516
000582,北部湾港,11.71,0.429,1.84854,468267462,26.315,2947506,39.98408
603681,永冠新材,26.93,-1.679,18.1164,1181829004,40.194,640239,39.963
002940,昂利康,28.18,-0.494,5.68313,295254240,45.452,568470,39.88426
605090,九丰能源,34.65,-3.077,2.05514,506099820,15.264,2446000,39.87928
301397,溯联股份,33.41,1.273,5.51446,130099443,36.714,520070,39.84792
600850,电科数字,18.82,0.373,1.84691,233519476,39.184,1280134,39.81282
002920,德赛西威,88.63,-0.773,1.06388,562348639,20.375,5289521,39.80876
002226,江南化工,5.02,2.449,1.19124,153604825,17.552,1329759,39.729479999999995
300740,水羊股份,22.28,1.135,3.16131,255431602,58.632,873887,39.72762
600426,华鲁恒升,27.01,-4.592,1.74216,1011605969,17.281,5713535,39.70832
603036,如通股份,14.81,1.927,4.38594,133972936,29.039,305095,39.55288
300650,太龙股份,13.13,4.372,5.71844,125765486,72.944,316962,39.55288
300170,汉得信息,17.69,0.34,4.25014,739183707,76.913,1840502,39.52028
603228,景旺电子,78.15,-1.673,4.74573,3616545576,60.115,7696658,39.47246
300251,光线传媒,11.64,0.692,1.19176,383225952,20.421,3414697,39.45952
000027,深圳能源,7.33,0.549,1.39906,495625031,23.645,3487167,39.44512
603344,星德胜,29.29,0.343,6.68801,105800292,32.91,569781,39.40502
002164,宁波东力,13.22,-1.49,4.42839,281356043,35.73,703534,39.38678
002283,天润工业,9.65,-0.31,2.61013,251269298,29.242,1099576,39.29026
002052,同洲电子,9.25,3.122,2.43364,153692043,38.542,696007,39.23328
600600,青岛啤酒,57.8,-2.857,1.39377,575037599,17.187,7885048,39.216539999999995
000612,焦作万方,11.03,-4.832,4.35604,580282495,12.283,1314996,39.216080000000005
002997,瑞鹄模具,30.4,1.435,2.43956,152818852,16.257,636337,39.18412
600480,凌云股份,10.1,2.02,1.55506,189223728,14.638,1234450,39.17012
603179,新泉股份,50.44,-4.252,3.40872,1241579691,30.386,3602418,39.061440000000005
600309,万华化学,70.07,-4.667,1.53065,3398996352,17.561,21935215,39.0603
603596,伯特利,28.35,-1.494,1.75883,450827282,13.125,2544808,39.03566
300428,立中集团,20.05,2.036,1.46054,174068962,14.424,1374591,39.02908
600637,东方明珠,8.81,1.968,1.56058,455893161,47.959,2961834,39.02516
600577,精达股份,11.8,-0.338,2.49786,631204191,42.143,2538293,38.981719999999996
601021,春秋航空,47.05,-2.809,1.19267,553919930,19.769,4603059,38.95834
002237,恒邦股份,13.65,0.073,1.84124,298723284,25.278,1951910,38.90148
600456,宝钛股份,30.49,-0.164,2.17534,318227185,36.337,1456744,38.85868
300443,金雷股份,23.04,2.674,2.85898,159221631,23.343,737590,38.739959999999996
300660,江苏雷利,30.85,1.849,1.51673,271337492,46.141,1793241,38.58046
603916,苏博特,13.79,-2.06,7.37275,429944552,47.552,587865,38.5655
002797,第一创业,6.56,0.0,1.76182,484576979,32.8,2756774,38.52364
600482,中国动力,31.39,-1.444,1.4115,1014572173,54.121,7120025,38.491
603507,振江股份,38.7,1.762,4.07105,284232142,63.443,713246,38.4281
002895,川恒股份,32.18,-1.47,1.40937,275691334,14.695,1949807,38.40874
000729,燕京啤酒,10.95,-3.609,2.02967,561068940,18.372,3086301,38.23234
002826,易明医药,17.07,2.216,3.27202,102336152,34.14,325487,38.19204
300563,神宇股份,29.82,4.302,5.13752,191244475,72.732,543131,38.181039999999996
000899,赣能股份,12.55,-2.106,2.21929,273895434,12.184,1224476,38.120580000000004
601872,招商轮船,16.38,-4.545,3.35834,4572861911,22.135,13226094,38.08168
002739,儒意电影,8.48,0.236,1.1793,209857547,34.883,1790788,38.0666
603993,洛阳钼业,20.03,-4.254,2.91282,10321429148,21.084,42852803,38.06364
600546,山煤国际,12.72,0.079,1.39033,349795186,21.559,2521684,38.01766
300986,志特新材,19.04,0.634,3.0435,237048205,44.279,784398,37.989000000000004
300905,宝丽迪,60.01,1.368,4.40381,368015292,70.6,1074273,37.91162
002318,久立特材,23.09,-1.577,1.30863,290725280,14.522,2256287,37.88626
300573,兴齐眼药,36.94,-2.223,2.26139,229486866,13.053,1319950,37.85378
000533,顺钠股份,11.24,1.353,4.39377,337265090,76.152,776477,37.846540000000005
002438,江苏神通,15.9,2.581,2.53134,189396535,28.277,806985,37.80568
000404,长虹华意,8.1,0.621,2.96251,166550944,11.343,563757,37.78802
301363,美好医疗,18.38,-0.916,2.74944,263385960,36.76,1462987,37.750879999999995
300473,德尔股份,31.2,1.728,3.77973,174736413,33.913,538707,37.74346
300316,晶盛机电,51.69,-0.882,2.64937,1692998463,76.015,6768980,37.65274
300777,中简科技,28.79,-1.37,3.33992,409100750,39.986,1265918,37.56984
300957,贝泰妮,33.91,-0.294,1.70064,241154404,28.258,1436428,37.51928
603661,恒林股份,33.68,-2.603,5.15866,243592259,28.542,468378,37.50832
300628,亿联网络,33.42,-1.793,1.41624,344324651,16.262,4233938,37.45348
300618,寒锐钴业,38.71,0.026,3.68618,388666279,47.207,1198837,37.45036
002028,思源电气,174.48,-1.978,1.66566,1798437319,43.188,13652208,37.39732
300759,康龙化成,21.99,-2.136,1.82538,571491111,23.287,4040187,37.242760000000004
300596,利安隆,41.86,1.282,1.68757,157394362,19.357,961188,37.22114
002546,新联电子,7.01,0.863,2.31298,129268057,10.159,584668,37.21496
000997,新 大 陆,17.81,-2.411,2.22055,400663102,17.714,1804327,37.2081
002615,哈尔斯,7.65,2.273,5.19244,119502812,51.0,428256,37.20388
300638,广和通,20.59,1.03,2.03327,222348597,46.795,1851588,37.15654
600933,XD爱柯迪,14.79,1.51,1.27545,185103601,12.534,1523568,37.0809
601112,振石股份,18.17,0.11,5.87136,188223849,36.34,3162246,37.072720000000004
603150,万朗磁塑,79.9,1.435,3.87573,264027138,60.075,683009,37.05646
000338,潍柴动力,28.11,-4.323,2.51172,3523236287,22.134,24349289,37.05444
300916,朗特智能,24.86,0.975,4.56347,111558790,35.014,359585,37.05194
600268,国电南自,12.64,-0.472,1.72807,223517875,26.333,1284061,37.04014
600499,科达制造,15.86,-0.189,1.2841,391184140,22.787,3041720,37.0012
300566,激智科技,34.25,-2.671,19.6191,1513874427,43.91,897708,36.987
300871,回盛生物,22.86,0.044,3.4221,156539516,17.125,461279,36.9762
000551,创元科技,15.39,-2.099,4.10984,306572581,25.209,746004,36.92268
002064,华峰化学,10.71,-1.923,1.34358,728313003,28.946,5314885,36.91816
601101,昊华能源,11.78,-0.842,2.21566,372556145,32.722,1696318,36.90532
002406,远东传动,7.51,1.213,4.10861,185630171,35.762,548399,36.85622
605196,华通线缆,33.52,-2.416,4.52533,768123105,59.857,1712779,36.80266
300100,双林股份,29.32,-0.745,2.01661,325448409,32.944,1677054,36.79822
000983,山西焦煤,6.91,-1.986,1.35904,534693599,32.671,3922877,36.76008
000975,山金国际,21.65,-2.257,1.7459,959314753,20.224,6002522,36.7208
300866,安克创新,113.8,-2.318,1.81518,634540062,23.85,6102825,36.67636
002539,云图控股,12.23,-2.394,1.92404,211686404,17.725,1477046,36.66608
002478,常宝股份,7.09,0.425,2.68476,137267609,13.13,638670,36.64452
603257,中国瑞林,69.95,-0.667,9.32223,161756800,47.585,839400,36.64346
000601,韶能股份,7.04,-0.142,6.0239,448471381,70.4,749298,36.6218
002716,湖南白银,9.3,-2.821,5.03172,1090635957,77.5,2625472,36.60044
603619,中曼石油,22.92,-2.218,4.12247,439541432,20.649,1059680,36.59094
301330,熵基科技,27.66,2.444,2.07254,109675695,30.111,650982,36.47708
002533,金杯电工,11.57,1.048,1.65984,122255212,14.024,849170,36.46368
002810,山东赫达,25.21,0.278,5.29858,437895731,61.488,880883,36.43116
300952,恒辉安防,20.42,0.989,4.22758,126490172,31.906,493391,36.42216
603285,键邦股份,45.98,-2.729,7.29872,210142113,54.094,735680,36.41044
002683,广东宏大,30.53,-0.554,1.52747,308126973,24.037,2319929,36.392939999999996
301606,绿联科技,63.12,-0.911,2.04575,211394473,37.169,2618911,36.3585
300651,金陵体育,20.75,-0.336,8.66159,183237475,46.111,293010,36.31518
002925,盈趣科技,21.44,-0.97,2.08575,325853531,27.844,1654458,36.2615
301195,北路智控,34.45,0.997,4.12154,123583515,29.957,454981,36.23408
300182,捷成股份,5.66,-1.394,5.20713,706988350,78.83,1507725,36.23226
002664,信质集团,19.56,0.154,2.74669,216152390,59.273,798439,35.95538
002705,新宝股份,12.24,1.157,1.22349,120724753,9.881,993736,35.91798
000951,中国重汽,22.13,-2.08,1.06056,276807648,15.585,2586986,35.881119999999996
600872,中炬高新,17.71,-0.84,1.70053,230919840,25.289,1371274,35.881060000000005
000526,学大教育,27.09,-0.221,3.25074,106627143,16.501,330122,35.838480000000004
301548,崇德科技,74.8,0.958,6.47704,137163334,48.258,650760,35.82808
301479,弘景光电,64.62,1.0,3.90949,179593545,28.467,804852,35.818979999999996
603276,恒兴新材,17.07,0.0,7.90326,101118723,58.862,354458,35.80652
300733,西菱动力,14.8,2.351,4.37322,185328278,45.288,586971,35.799440000000004
603025,大豪科技,14.94,2.893,1.04605,173103501,23.344,1668282,35.7711
001256,炜冈科技,25.73,-0.618,6.26652,173009376,27.372,366942,35.67904
601997,贵阳银行,5.67,-2.241,1.13779,237470316,4.139,2073064,35.55258
002215,诺 普 信,9.65,-3.884,3.60052,285425527,14.601,969472,35.549040000000005
002083,孚日股份,10.02,-3.282,5.17872,491584019,21.319,948532,35.51144
601699,潞安环能,17.5,-0.568,1.09468,572251156,47.297,5234966,35.48536
002065,东华软件,7.3,0.829,1.4918,318110904,49.026,2340002,35.470600000000005
301155,海力风电,47.59,1.255,3.34903,198292817,29.744,1034566,35.46306
603160,汇顶科技,57.2,-0.677,1.24383,330960164,31.429,2664872,35.45666
300063,天龙集团,9.6,0.313,4.67846,279042325,64.085,728186,35.29592
600210,紫江企业,6.71,1.054,1.05562,106920942,9.81,1017730,35.27324
000591,太阳能,5.1,-1.163,1.83121,366974762,24.297,1991473,35.17342
000967,盈峰环境,10.35,0.097,2.43971,845071132,60.882,3476760,35.17042
000528,柳 工,8.27,-2.706,1.63576,276986476,10.366,1684568,35.15352
600780,通宝能源,6.71,0.6,1.67431,129197037,11.87,769303,35.14862
002647,仁东控股,11.53,-1.2,1.83099,213087989,32.943,1303226,35.06198
002301,齐心集团,8.05,-0.617,5.93065,347221030,73.182,582826,35.0103
001288,运机集团,26.44,0.342,4.45411,178935589,31.476,621026,34.934219999999996
002250,联化科技,13.98,-1.132,1.66133,207699878,35.161,1258023,34.92666
600298,安琪酵母,34.73,-2.416,1.06577,319321626,19.511,3014038,34.883539999999996
301216,万凯新材,25.09,1.538,2.62206,357313248,78.406,1455719,34.85812
603270,金帝股份,28.66,-0.313,7.8953,160566694,42.776,627960,34.8516
600685,中船防务,26.83,-0.74,1.02914,226888063,37.614,3792438,34.83828
603345,安井食品,86.36,-2.802,1.61911,412876733,19.627,2878283,34.83222
603816,顾家家居,25.61,-2.587,1.27909,266157160,11.641,2103737,34.79718
301078,孩子王,7.86,2.078,1.77369,175170866,33.039,994011,34.78138
603538,美诺华,38.02,-2.563,6.23179,566104613,79.208,923148,34.77458
000559,万向钱潮,13.79,-0.934,1.27339,584537590,44.484,4571879,34.74478
300307,慈星股份,8.38,-4.009,8.38556,556411535,69.833,670864,34.744119999999995
301162,国能日新,41.58,1.613,2.43829,121180458,39.981,776196,34.71558
603269,海鸥股份,23.47,-4.243,11.2832,831051472,61.763,724640,34.7046
002048,宁波华翔,28.58,-2.056,2.89136,586163599,56.039,2325935,34.61472
301003,江苏博云,54.89,1.988,4.29931,176711607,52.276,533165,34.56262
002246,北化股份,20.65,-0.386,2.83819,323058380,43.021,1133757,34.51838
600486,扬农化工,55.65,-2.727,1.30481,295469270,17.456,2248883,34.42862
301252,同星科技,39.49,0.279,4.28943,234259199,60.754,668271,34.41586
301149,隆华新材,12.19,0.495,3.87318,122238859,36.939,524170,34.23136
600930,华电新能,5.69,-1.897,2.45977,453042605,31.611,23735429,34.228539999999995
301617,博苑新材,52.97,-3.304,7.04354,261741293,41.062,920258,34.17508
002223,鱼跃医疗,25.46,-2.639,1.04525,252420377,17.203,2552306,34.173500000000004
600618,氯碱化工,10.94,0.275,1.66988,137093774,14.665,1265102,34.16476
002027,分众传媒,5.2,-2.804,1.23024,929940908,25.49,7509944,34.04848
002034,旺能环境,17.86,0.0,1.93563,177603422,10.568,922828,33.87126
301017,漱玉平民,13.56,1.725,4.34712,149372854,48.429,550003,33.869240000000005
600133,东湖高新,8.24,1.728,1.83874,160260464,31.815,878582,33.86148
000902,新洋丰,12.54,-3.016,1.39629,202115887,9.797,1573436,33.74458
300003,乐普医疗,11.8,-1.173,1.12983,210247156,22.61,2175241,33.74066
002017,东信和平,16.33,-0.244,2.22019,209794159,58.093,947845,33.70838
603281,江瀚新材,37.25,2.111,1.16044,159614809,32.675,1390667,33.65388
002120,韵达股份,6.51,-2.981,1.26698,234054336,15.878,1887380,33.59096
002358,森源电气,6.2,3.853,3.47655,199000350,68.889,576449,33.512100000000004
301305,朗坤科技,30.7,-0.292,4.68743,177870890,27.869,742820,33.49886
002698,博实股份,11.68,1.742,1.63477,159563255,21.06,1194352,33.49554
301222,浙江恒威,33.5,0.813,5.51175,195469491,40.361,470133,33.4625
000155,川能动力,13.46,0.074,1.62014,400759793,49.852,2484943,33.46228
301382,蜂助手,37.01,-0.884,5.55435,481976407,67.784,1056983,33.4567
002982,湘佳股份,13.06,1.319,7.24465,121454447,76.824,265371,33.4463
603014,威高血净,34.88,-0.513,4.97662,174828968,28.59,1457126,33.41424
002062,宏润建设,8.09,1.761,1.54706,140251193,35.174,1000952,33.37712
301275,汉朔科技,44.9,-0.861,2.97604,403237207,40.818,1896576,33.36908
002452,长高电气,11.22,0.809,2.95192,170710196,20.315,696013,33.33084
002380,科远智慧,37.38,-0.027,4.19021,223363196,64.448,897089,33.29942
601083,锦江航运,11.33,-1.99,4.58698,100420765,9.767,1466238,33.203959999999995
600428,中远海特,7.93,-3.175,1.35122,264366815,11.56,2175929,33.177440000000004
920111,聚星科技,32.32,0.373,6.02652,144390942,41.974,501459,33.172039999999996
301408,华人健康,15.63,-0.762,5.18106,182540749,32.563,625216,33.07612
603969,银龙股份,7.8,0.0,1.537,102268785,18.14,679796,33.074
300972,万辰集团,179.4,-1.434,1.17577,382955504,24.566,3540164,33.04954
603218,日月股份,11.17,1.916,1.12173,129011618,20.309,1150891,32.991460000000004
300413,芒果超媒,15.89,-1.61,1.40374,227447715,24.076,2972575,32.97748
605128,上海沿浦,24.96,1.094,2.33237,182230864,27.429,783711,32.94674
002468,申通快递,13.46,-3.72,2.03585,402302551,14.63,2060460,32.911699999999996
600873,梅花生物,8.59,-3.157,1.17445,284461969,7.342,2408844,32.8779
003041,真爱美家,46.67,1.479,1.71653,108034058,28.736,672048,32.87006
002605,姚记科技,18.83,-0.476,2.0631,132555069,16.783,786253,32.6982
605011,杭州热电,18.23,1.39,1.75124,127756800,38.787,729382,32.67248
605555,德昌股份,15.55,2.912,1.95936,146223177,45.735,752727,32.65472
300680,隆盛科技,34.3,0.41,3.21218,191746119,32.503,776008,32.65436
605222,起帆电缆,25.49,1.031,2.27915,241151317,62.171,1052491,32.6513
603997,继峰股份,14.27,-1.586,1.20153,219949322,39.639,1815522,32.64506
600770,综艺股份,5.98,0.673,2.7933,217640043,71.275,777400,32.605599999999995
600032,浙江新能,8.35,-2.225,2.12971,428333725,39.686,2007904,32.58442
300896,爱美客,92.15,-1.56,1.1064,208564085,21.53,2788386,32.5328
002312,川发龙蟒,8.9,-0.336,1.76618,295824446,40.455,1680061,32.52436
603499,翔港科技,20.35,2.467,2.55822,156364005,53.553,615780,32.51744
001208,华菱线缆,15.92,-0.313,4.22459,215011251,79.6,1016254,32.51018
601156,东航物流,16.67,-3.418,1.38096,221504123,9.864,2646455,32.50792
603519,立霸股份,14.06,0.142,3.52745,132566128,23.831,374457,32.4809
